,brand,category_1stlevel,country,countrycode,countryoforigin,ddprate,ddpsubcategory,designer,freereturn,hasitemsonbag,hasusedwishlist,isreseller,issale,isusingmultipledevices,isvip,orderdate_gmt,orderportalid,platform,productid,promocode,region,returned,shipper,shiptypeid,size,storeid,style,tierafterorder,tierbeforeorder,userfraudstatus,userid
6568,83,Shoes,54,54,1,0.0,Footwear with outer soles of rubber or plastics,7061,1,No,Yes,No,Yes,No,Not VIP,2018-01-27 13:47:56.093000+00:00,198104,web,48008,1,3,,1,3,25,22,7065,T3,T4,3,117119.0
6569,376,Clothing,16,16,8,17.0858,Skirts,147880,1,No,Yes,No,No,No,Not VIP,2018-02-18 17:43:29.236000+00:00,314999,web,173837,1,4,,2,2,89,1330,147912,T4,T4,3,34605.0
6570,17,Clothing,39,39,20,7.6715,N/D,15390,1,Yes,Yes,No,Yes,No,VIP New,2018-01-03 18:39:38.370000+00:00,14461,web,16373,1,4,,2,2,14,85,15397,T1,T3,4,13128.0
6571,340,Clothing,5,5,12,0.0," T-shirts, singlets and other vests",16500,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-21 06:38:56.496000+00:00,161164,app,44220,1,3,,2,2,3,22,16507,T2,T2,4,84207.0
6572,216,Clothing,52,52,1,0.0,Jackets and blazers,149386,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-12 11:21:59.853000+00:00,105083,app,175668,1,4,,2,2,21,128,149419,T3,T3,3,84488.0
6573,2,Clothing,3,3,1,0.0," T-shirts, singlets and other vests",18378,1,Yes,No,No,Yes,No,Not VIP,2018-01-10 23:53:55.886000+00:00,388168,,47335,921,2,,2,2,14,72,18384,T4,T4,3,53627.0
6574,19,Shoes,3,3,1,0.0,Footwear with outer soles of rubber or plastics,31288,1,No,Yes,No,No,No,Not VIP,2018-01-07 02:12:30.073000+00:00,35980,,34134,1,2,,2,2,38,33,31296,T4,,3,31692.0
6575,41,Shoes,24,24,1,0.0,Other footwear,54133,1,No,No,No,Yes,No,Not VIP,2018-02-05 10:14:54.036000+00:00,405490,,60100,1,3,,1,3,12,95,54145,,,3,270138.0
6576,163,Clothing,17,17,26,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",20036,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-08 08:57:23.573000+00:00,46137,web,21094,921,4,,3,2,2,166,20042,T4,,3,39980.0
6577,132,Shoes,4,4,2,0.0,Footwear with outer soles of rubber or plastics,77759,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-16 17:36:35.306000+00:00,305924,web,87457,1,3,,2,2,38,94,77777,T3,T3,6,214778.0
6578,1692,Shoes,9,9,38,0.0,Other footwear,104354,1,No,No,No,No,No,Not VIP,2018-01-29 08:47:30.396000+00:00,207379,web,119589,1,3,,2,2,175,472,104375,T4,,3,153857.0
6579,2459,Clothing,41,41,27,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",118630,1,No,Yes,Yes,No,No,Not VIP,2018-02-08 15:44:31.113000+00:00,266014,,137267,4185,4,,5,2,8,15,118658,VIP,VIP,3,998.0
6580,2,Clothing,14,14,3,0.0,Dresses,150505,1,No,Yes,No,No,No,VIP,2018-02-03 23:53:25.943000+00:00,381433,web,177026,1,3,,1,3,33,167,150538,T2,T2,3,258480.0
6581,25,Clothing,2,2,6,40.8163,"Trousers, overalls, shorts",12296,1,No,No,No,Yes,Yes,Not VIP,2018-01-24 01:19:11.046000+00:00,177658,web,13005,1,1,,2,2,620,33,12303,T3,T3,4,72996.0
6582,87,Accessories,4,4,2,0.0,"Other headgear, whether or not lined or trimmed",2442,1,No,No,No,No,No,Not VIP,2018-01-27 20:01:18.576000+00:00,199822,web,2510,1,3,,2,2,6,231,2445,T4,,3,148862.0
6583,2112,Clothing,9,9,1,0.0,Dresses,111226,1,Yes,Yes,No,Yes,No,Not VIP,2018-02-02 10:53:26.286000+00:00,231519,,128104,1,3,,2,2,9,151,111251,T4,,3,168992.0
6584,60,Clothing,9,9,4,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",4199,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-08 20:44:51.560000+00:00,59516,web,4345,921,3,,1,3,3,50,4203,T2,T2,3,50591.0
6585,74,Shoes,1,1,20,5.0083,,115433,1,No,No,No,No,No,Not VIP,2018-01-14 22:02:01.016000+00:00,383508,web,133265,1,1,,2,2,28,325,115460,T4,T4,3,177432.0
6586,38,Clothing,16,16,4,17.0858," T-shirts, singlets and other vests",91484,1,Yes,Yes,No,No,No,VIP,2018-01-24 10:07:53.373000+00:00,179450,app,103828,1,4,,4,2,14,174,91506,T2,T2,3,135679.0
6587,70,Clothing,3,3,10,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",22227,1,Yes,Yes,No,No,No,Not VIP,2018-02-01 04:58:09.616000+00:00,224518,app,23919,1,2,,2,2,18,400,22235,T4,,3,164731.0
6588,92,Shoes,5,5,20,0.0,,13860,1,No,Yes,No,No,No,VIP,2018-01-04 20:41:10.913000+00:00,404971,app,628,1,3,,2,2,5,36,13867,T1,T1,3,118708.0
6589,87,Clothing,61,61,1,0.0,"Trousers, overalls, shorts",48347,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-24 09:00:20.260000+00:00,389629,,53504,1,3,,2,2,18,207,48359,T3,T3,3,262583.0
6590,216,Clothing,36,36,1,0.0,Jackets and blazers,149816,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-12 07:38:52.673000+00:00,102979,web,176185,921,3,,1,3,63,8,149849,T4,T4,4,83070.0
6591,22,Shoes,5,5,1,0.0,Footwear with outer soles of leather or composition leather,21798,1,No,Yes,No,No,No,VIP,2018-02-09 12:34:43.676000+00:00,270895,app,23434,1,3,,2,2,36,520,21806,T1,T1,3,59903.0
6592,300,Clothing,9,9,2,0.0,"Blouses, shirts and shirt-blouses",51269,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-06 06:39:57.103000+00:00,375568,web,175132,1,3,,1,3,148,274,51281,T3,T3,3,129655.0
6593,72,Clothing,5,5,1,0.0,"Trousers, overalls, shorts",57967,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-10 07:10:18.926000+00:00,78356,web,64513,924,3,,2,2,8,83,57980,T4,T4,3,64923.0
6594,452,Clothing,9,9,1,0.0,"Coats: overcoats, raincoat, cape, cloaks and similar articles",46277,1,No,No,No,No,No,Not VIP,2018-02-10 14:19:19.796000+00:00,386401,web,154094,1,3,,1,3,9,254,46290,,,4,260948.0
6595,745,Clothing,58,58,14,0.0,"Trousers, overalls, shorts",19286,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-08 09:49:23.693000+00:00,47564,web,20655,921,3,,2,2,56,148,19292,T4,T4,3,41157.0
6596,4,Shoes,41,41,2,15.835,Footwear with outer soles of rubber or plastics,13383,1,Yes,Yes,Yes,No,Yes,Not VIP,2018-01-08 12:17:24.253000+00:00,50773,app,14186,1,4,,2,2,297,363,13390,VIP,VIP,3,28899.0
6597,194,Clothing,1,1,35,0.0,"Trousers, overalls, shorts",56959,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-02-07 03:47:27.776000+00:00,257515,web,63344,1,1,,2,2,34,214,56972,T4,T4,3,185101.0
6598,1119,Homeware,27,27,2,0.0,Books,128767,1,No,Yes,No,No,No,VIP,2018-02-14 18:32:07.576000+00:00,296491,web,150014,1,3,,5,3,1,808,128797,T2,T2,3,209140.0
6599,92,Accessories,4,4,1,0.0,Belts,13954,1,No,Yes,No,No,No,Not VIP,2018-01-30 09:40:52.893000+00:00,213484,,14807,1,3,,1,7,105,91,13961,T2,T2,4,157798.0
6600,340,Shoes,5,5,2,0.0,Footwear with outer soles of rubber or plastics,43147,1,No,Yes,No,Yes,No,Not VIP,2018-01-29 07:31:58.346000+00:00,207136,app,107812,1,3,,2,2,25,22,43158,T4,,3,153709.0
6601,462,Boys Clothing,5,5,12,0.0,"T-shirts, singlets and other vests",42413,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-07 20:32:49.980000+00:00,387705,web,46754,1,3,,2,2,85,67,42423,T3,T3,4,261619.0
6602,303,Clothing,14,14,2,0.0,"Trousers, overalls, shorts",153454,1,No,No,No,No,Yes,VIP,2018-02-17 15:37:39.140000+00:00,392655,web,180616,1,3,,2,2,42,344,153487,T1,T1,4,34465.0
6603,335,Clothing,1,1,1,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",24309,1,No,Yes,No,Yes,Yes,VIP,2018-01-11 06:03:02.236000+00:00,90572,web,26239,924,1,,2,2,9,633,24317,VIP,VIP,6,74163.0
6604,132,Clothing,12,12,12,33.3833,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3250,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-08 10:02:44.830000+00:00,47902,app,3351,921,4,,2,2,2,143,3253,T4,T4,3,41434.0
6605,19,Clothing,1,1,1,5.0083,"Trousers, overalls, shorts",18392,1,No,No,No,Yes,No,Not VIP,2018-01-20 17:59:22.413000+00:00,158628,,19656,1,1,,2,2,34,1076,18398,T4,,4,121682.0
6606,28,Clothing,19,19,22,0.0,Jackets and blazers,93326,1,Yes,Yes,No,No,Yes,VIP New,2018-01-30 05:09:40.500000+00:00,212566,,108305,1,4,,2,2,52,308,93348,T2,T2,3,44661.0
6607,133,Clothing,1,1,20,0.0,,47010,1,Yes,Yes,No,Yes,No,VIP,2018-01-09 12:17:13.453000+00:00,67828,app,51984,921,1,,2,2,14,140,47022,VIP,VIP,6,1311.0
6608,27,Clothing,19,19,4,0.0,"Coats: overcoats, raincoat, cape, cloaks and similar articles",57891,1,Yes,No,No,Yes,Yes,Not VIP,2018-01-10 06:49:19.160000+00:00,78196,,64419,924,4,,2,2,13,128,57904,T4,,3,64802.0
6609,75,Clothing,40,40,20,5.8485,,54816,1,Yes,Yes,No,No,Yes,VIP New,2018-01-22 03:55:18.793000+00:00,166264,web,60890,1,4,,2,2,181,341,54828,VIP,T1,3,127004.0
6610,81,Shoes,1,1,1,5.0083,Footwear with outer soles of rubber or plastics,199,1,Yes,Yes,No,No,Yes,Not VIP,2018-01-10 19:50:19.063000+00:00,404528,app,1018,1,1,,2,2,76,106,199,T3,T3,3,102354.0
6611,467,Clothing,9,9,1,0.0,N/D,22769,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-05 14:23:14.390000+00:00,382382,web,24523,1,3,,1,3,19,190,22777,T4,,4,258944.0
6612,14,Clothing,5,5,20,0.0,N/D,96902,1,Yes,Yes,No,No,Yes,Not VIP,2018-01-27 07:57:02.990000+00:00,196773,app,114431,1,3,,2,2,21,17,96925,T2,T3,3,9646.0
6613,126,Shoes,38,38,1,0.0,Footwear with outer soles of rubber or plastics,22507,1,No,No,No,No,Yes,VIP New,2018-01-09 11:29:27.860000+00:00,67276,,24235,924,3,,1,3,38,334,22515,VIP,VIP,3,32811.0
6614,311,Clothing,1,1,20,5.0083,N/D,92255,1,No,No,No,No,No,Not VIP,2018-02-14 22:31:44.880000+00:00,374267,web,104751,1,1,,2,2,2,22,92277,T2,T2,4,254823.0
6615,92,Shoes,14,14,1,0.0,Footwear with outer soles of rubber or plastics,9419,1,No,No,No,No,No,Not VIP,2018-01-03 14:53:51.626000+00:00,13130,web,15108,1,3,,3,7,62,91,9425,,,1,11934.0
6616,72,Clothing,9,9,1,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",125146,1,No,No,No,Yes,No,Not VIP,2018-01-13 00:25:11.290000+00:00,113591,web,145503,924,3,,1,3,8,128,125176,T2,T2,3,90467.0
6617,2033,Boys Shoes,5,5,1,0.0,Footwear with outer soles of rubber or plastics,60802,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-18 11:19:19.266000+00:00,145439,web,67819,1,3,,2,2,92,12,60816,T1,T1,3,112800.0
6618,87,Accessories,19,19,1,0.0,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",23871,1,Yes,No,No,Yes,No,Not VIP,2018-01-10 04:21:26.173000+00:00,77154,,35823,924,4,,2,2,17,249,23879,T4,T4,3,10460.0
6619,60,Accessories,9,9,4,0.0,"Shawls, scarves, mufflers, mantillas, veils and similar articles",46198,1,No,No,No,Yes,No,Not VIP,2018-01-08 17:16:17.790000+00:00,56840,web,51058,921,3,,1,3,6,238,46211,T4,,3,48471.0
6620,92,Bags,1,1,1,0.0,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",92803,1,No,Yes,No,No,Yes,Not VIP,2018-02-10 19:59:00.776000+00:00,371418,web,105432,1,1,,3,8,17,120,92825,T4,T4,3,253367.0
6621,37,Shoes,4,4,1,0.0,Other footwear,128583,1,No,No,No,No,Yes,Not VIP,2018-02-17 21:44:47.250000+00:00,311259,web,149787,1,3,,2,2,158,36,128613,T4,T4,3,163654.0
6622,559,Accessories,9,9,2,0.0,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",93211,1,Yes,Yes,No,No,Yes,VIP,2018-01-28 20:40:57.063000+00:00,381272,web,116122,1,3,,1,3,6,85,93233,T4,T4,3,163649.0
6623,17,Clothing,5,5,1,0.0," T-shirts, singlets and other vests",126047,1,Yes,Yes,No,Yes,No,Not VIP,2018-02-12 13:56:48.283000+00:00,285482,app,25474,1,3,,2,2,8,9,126077,T2,T2,3,91515.0
6624,81,Clothing,61,61,20,0.0,,9491,1,No,Yes,No,No,Yes,VIP New,2018-02-13 13:39:15.430000+00:00,290271,,10009,1,3,,2,2,43,83,9497,VIP,VIP,6,45948.0
6625,308,Shoes,49,49,1,0.0,Footwear with outer soles of rubber or plastics,26247,1,No,Yes,No,Yes,No,Not VIP,2018-01-14 17:22:08.480000+00:00,124199,app,28456,1,4,,2,2,11,30,26255,T4,T4,3,24474.0
6626,2,Shoes,93,93,1,5.0083,Footwear with outer soles of rubber or plastics,1580,1,Yes,Yes,Yes,Yes,No,Not VIP,2018-02-05 16:45:45.896000+00:00,248929,,29817,1,1,,2,2,121,316,1582,VIP,VIP,6,30835.0
6627,487,Clothing,1,1,2,0.0,"Blouses, shirts and shirt-blouses",58345,1,No,Yes,No,Yes,No,Not VIP,2018-01-13 16:47:47.993000+00:00,119922,web,64945,1,1,,1,1,41,343,58358,T4,,4,94855.0
6628,265,Clothing,45,45,2,0.0,Swimwear,75440,1,Yes,Yes,Yes,No,No,Not VIP,2018-01-16 15:58:25.870000+00:00,134325,app,91662,1,4,,2,2,8,86,75458,T2,T2,4,87682.0
6629,161,Clothing,19,19,1,0.0,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",75971,1,Yes,Yes,Yes,Yes,Yes,Not VIP,2018-01-13 19:03:52.493000+00:00,120421,app,85383,1,4,,2,2,14,139,75989,VIP,VIP,3,24042.0
6630,270,Bags,4,4,1,0.0,"Handbags, whether or not with shoulder strap, including those without handle",3367,1,Yes,No,No,Yes,Yes,VIP,2018-01-01 16:09:46.233000+00:00,2459,web,3472,1,3,,2,2,17,115,3370,T2,T2,3,2355.0
6631,499,Boys Clothing,4,4,1,0.0,"T-shirts, singlets and other vests",105402,1,No,Yes,No,No,No,Not VIP,2018-01-30 21:31:59.576000+00:00,217028,,120920,1,3,,5,2,196,65,105424,T4,T4,4,156370.0
6632,114,Shoes,5,5,24,0.0,Other footwear,2264,1,No,Yes,No,No,No,Not VIP,2018-01-17 14:12:42.453000+00:00,140087,web,94085,1,3,,2,2,36,1107,2267,T2,T2,6,109125.0
6633,37,Clothing,15,15,2,7.0,,14479,1,No,No,No,No,Yes,Not VIP,2018-01-20 12:23:45.556000+00:00,156998,,15395,1738,4,,2,2,24,36,14486,T4,,3,120551.0
6634,4,Clothing,3,3,2,0.0," T-shirts, singlets and other vests",109213,1,Yes,Yes,No,No,Yes,VIP,2018-02-09 11:44:23.583000+00:00,270670,app,125619,1,2,,2,2,24,341,109237,T2,T2,3,68153.0
6635,216,Clothing,9,9,1,0.0,Suits,152957,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-08 14:30:22.656000+00:00,390823,app,179998,921,3,,1,3,63,8,152990,T3,T3,3,263189.0
6636,180,Boys Clothing,3,3,20,0.0,,99501,1,Yes,Yes,No,No,Yes,VIP,2018-02-02 06:37:36.203000+00:00,230686,web,113658,1,2,,2,2,49,56,99524,VIP,VIP,3,168517.0
6637,11,Clothing,32,32,4,0.0," T-shirts, singlets and other vests",849,1,No,Yes,No,No,No,Not VIP,2018-01-11 22:51:42.280000+00:00,99920,app,861,1,4,,2,2,3,147,851,T4,,3,80924.0
6638,624,Boys Accessories,1,1,12,0.0,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",104812,1,No,No,No,No,No,Not VIP,2018-01-29 14:22:16.593000+00:00,208869,web,120167,1,1,,2,2,138,85,104834,T4,,3,154803.0
6639,468,Accessories,39,39,2,0.0,"Shawls, scarves, mufflers, mantillas, veils and similar articles",99654,1,Yes,Yes,No,No,Yes,VIP New,2018-01-26 10:23:33.400000+00:00,191726,web,113840,1,4,,2,2,1,885,99677,VIP,VIP,6,112713.0
6640,37,Clothing,9,9,4,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",68381,1,No,Yes,No,No,No,Not VIP,2018-02-07 12:23:54.980000+00:00,401103,web,76578,1,3,,1,3,19,36,68398,,,3,268069.0
6641,203,Shoes,5,5,2,0.0,Other footwear,2456,1,Yes,Yes,Yes,Yes,Yes,Not VIP,2018-01-10 22:48:13.016000+00:00,87995,web,55281,924,3,,2,2,235,138,2459,T1,T1,3,57264.0
6642,41,Shoes,9,9,1,0.0,Other footwear with outer soles of leather,97301,1,No,Yes,No,No,Yes,Not VIP,2018-01-31 16:22:19.706000+00:00,379837,web,110940,1,3,,5,3,38,44,97324,,,3,157830.0
6643,19,Clothing,27,27,9,59.1032,"Coats: overcoats, raincoat, cape, cloaks and similar articles",1384,1,No,Yes,No,No,Yes,Not VIP,2018-01-11 13:34:46.886000+00:00,383717,,98879,1,3,,2,2,646,54,1386,,,3,117258.0
6644,554,Clothing,4,4,8,0.0,Swimwear,10827,1,No,Yes,No,Yes,Yes,Not VIP,2018-02-04 22:29:08.123000+00:00,372557,web,11421,1,3,,2,2,401,577,10833,T4,T4,3,253925.0
6645,186,Clothing,9,9,4,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",4864,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-01 22:07:27.966000+00:00,3718,app,5053,1,3,,1,3,14,101,4868,T3,T4,4,3567.0
6646,171,Clothing,5,5,20,0.0,,155053,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-22 05:43:40.170000+00:00,398542,web,70872,1,3,,2,2,8,88,155086,T4,T4,3,24340.0
6647,918,Shoes,54,54,1,0.0,Footwear with outer soles of rubber or plastics,23772,1,No,No,No,Yes,No,Not VIP,2018-01-16 14:42:59.666000+00:00,133933,,25642,1,3,,1,3,91,106,23780,T4,T4,3,104879.0
6648,1271,Teen Boy Clothing,4,4,1,0.0," T-shirts, singlets and other vests",117169,1,Yes,Yes,No,No,Yes,VIP New,2018-01-15 18:16:25.556000+00:00,129397,web,177222,664,3,,2,2,10,311,117198,VIP,VIP,6,74574.0
6649,74,Shoes,3,3,1,0.0,Footwear with outer soles of leather or composition leather,14882,1,No,Yes,No,Yes,No,Not VIP,2018-01-10 15:16:10.370000+00:00,83395,web,15832,924,2,,2,2,38,70,14889,T4,T4,3,68739.0
6650,263,Clothing,5,5,2,0.0,Other types of undergarments,23740,1,No,Yes,No,Yes,No,Not VIP,2018-01-09 21:08:10.956000+00:00,74166,app,25603,924,3,,2,2,19,295,23748,T3,T4,3,61699.0
6651,37,Clothing,4,4,2,0.0,,85894,1,No,No,No,Yes,No,Not VIP,2018-02-10 04:40:31.233000+00:00,274746,,97222,1,3,,2,2,33,36,85916,T4,,3,195599.0
6652,348,Clothing,55,55,3,0.0,"Trousers, overalls, shorts",8549,1,No,No,No,Yes,Yes,VIP New,2018-02-02 21:55:02.700000+00:00,234576,web,8997,1,3,,1,3,150,1115,8554,T3,T4,3,109053.0
6653,34,Clothing,112,112,1,0.0,,172,1,No,Yes,No,Yes,No,Not VIP,2018-01-06 09:23:13.776000+00:00,31097,web,173,1,4,,2,2,8,106,172,T4,T4,3,27493.0
6654,113,Clothing,1,1,1,22.7328,Suits,127856,1,No,Yes,No,No,Yes,Not VIP,2018-02-14 00:19:41.453000+00:00,292765,web,148872,1,1,,2,2,21,51,127886,T3,T4,3,187332.0
6655,48,Clothing,4,4,1,0.0,"Trousers, overalls, shorts",10832,1,No,Yes,No,Yes,Yes,VIP,2018-01-28 12:06:22.853000+00:00,202789,web,11427,1,3,,1,3,66,10,10838,VIP,T1,3,19548.0
6656,72,Clothing,9,9,1,0.0,"Trousers, overalls, shorts",50538,1,No,Yes,No,No,Yes,VIP New,2018-01-08 18:54:54.520000+00:00,58210,web,55969,1,3,,1,3,18,107,50550,VIP,VIP,3,9982.0
6657,34,Clothing,29,29,20,0.0,,29941,1,No,Yes,No,Yes,No,Not VIP,2018-01-21 21:04:52.866000+00:00,164877,web,32617,1,3,,1,3,8,7,29949,T4,T4,4,126054.0
6658,186,Clothing,15,15,12,0.0," T-shirts, singlets and other vests",57218,1,No,Yes,No,Yes,Yes,VIP New,2018-01-08 08:09:51.806000+00:00,44558,web,84077,921,4,,4,2,43,935,57231,T1,T1,3,20109.0
6659,257,Clothing,14,14,47,0.0,Skirts,36966,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-07 09:49:30.070000+00:00,389563,web,40554,1,3,,1,3,18,332,36975,T4,T4,3,71471.0
6660,1728,Girls Clothing,63,63,12,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",45595,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-08 16:22:04.956000+00:00,55953,web,50358,921,3,,1,3,85,67,45608,T4,T4,3,47768.0
6661,50,Bags,3,3,1,0.0,"Handbags, whether or not with shoulder strap, including those without handle",56710,1,No,Yes,No,Yes,No,Not VIP,2018-01-10 01:00:00.740000+00:00,75875,,63068,921,2,,2,2,17,147,56723,T3,T4,4,28717.0
6662,572,Clothing,36,36,3,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",21214,1,No,No,No,No,No,Not VIP,2018-01-18 18:40:11.703000+00:00,147537,web,22787,1,3,,2,2,3,102,21221,T4,,4,114208.0
6663,69,Shoes,4,4,1,0.0,Other footwear with outer soles of leather,30272,1,No,Yes,No,Yes,No,Not VIP,2018-01-20 17:18:21.903000+00:00,158434,web,30756,1,3,,5,9,72,349,30280,T4,,3,121547.0
6664,4,Shoes,12,12,2,31.0431,N/D,88199,1,Yes,Yes,No,No,No,VIP,2018-01-27 09:43:51.426000+00:00,197133,app,99960,1,4,,2,2,205,363,88221,T3,T3,3,147033.0
6665,12,Shoes,1,1,2,5.0083,Other footwear,1595,1,No,No,No,Yes,No,Not VIP,2018-01-09 12:33:34.806000+00:00,68033,web,58581,924,1,,2,2,62,316,1597,T3,T4,3,57057.0
6666,99,Clothing,41,41,26,13.1309,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",122718,1,No,No,No,No,No,Not VIP,2018-02-08 15:58:29.106000+00:00,392063,web,142475,1,4,,4,2,162,33,122747,,,3,263781.0
6667,897,Clothing,19,19,2,0.0,Articles of apparel and clothing accessories,150274,1,Yes,Yes,No,No,Yes,VIP New,2018-01-15 08:06:36.900000+00:00,380613,app,176742,1,4,,2,2,33,215,150307,T1,T1,3,53596.0
6668,90,Clothing,9,9,26,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",6189,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-08 10:09:04.493000+00:00,48053,app,6455,921,3,,1,3,3,150,6193,T2,T2,3,41549.0
6669,50,Clothing,5,5,1,0.0,Swimwear,99850,1,Yes,Yes,No,No,No,Not VIP,2018-02-15 09:27:24.630000+00:00,299041,app,114072,1,3,,4,2,43,15,99873,T4,T4,3,175772.0
6670,9,Clothing,5,5,1,0.0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",13486,1,No,Yes,No,Yes,Yes,VIP New,2018-01-08 16:24:40.870000+00:00,55995,app,14303,921,3,,2,2,18,152,13493,T1,T1,3,34371.0
6671,749,Shoes,24,24,1,0.0,Footwear with outer soles of rubber or plastics,57120,1,No,No,No,Yes,Yes,Not VIP,2018-01-23 15:45:24.110000+00:00,383711,web,63525,1,3,,2,2,38,227,57133,,,4,133131.0
6672,778,Shoes,5,5,4,0.0,Footwear with outer soles of rubber or plastics,54634,1,Yes,No,No,Yes,No,Not VIP,2018-01-09 16:54:37.670000+00:00,71573,,60683,921,3,,2,2,11,17,54646,T4,,3,59718.0
6673,80,Activewear,4,4,11,0.0,"Trousers, overalls, shorts",100166,1,Yes,Yes,No,No,Yes,VIP New,2018-01-26 16:57:48.200000+00:00,193451,web,114473,1,3,,2,2,18,411,100189,VIP,VIP,6,19287.0
6674,105,Shoes,19,19,1,31.0431,,25016,1,No,No,No,No,No,VIP,2018-02-07 06:46:06.023000+00:00,258042,web,27067,1,4,,2,2,53,479,25024,VIP,VIP,3,146680.0
6675,12,Clothing,1,1,1,5.0083," T-shirts, singlets and other vests",153437,1,Yes,Yes,No,No,Yes,VIP New,2018-02-14 02:38:56.363000+00:00,293115,web,180593,1,1,,2,2,14,1242,153470,T1,T1,3,207141.0
6676,152,Clothing,1,1,2,0.0,Jackets and blazers,73486,1,No,No,No,Yes,No,Not VIP,2018-01-30 03:30:18.273000+00:00,400001,web,82469,1,1,,1,1,18,202,73504,,,3,267582.0
6677,69,Shoes,14,14,1,0.0,Footwear with outer soles of rubber or plastics,108728,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-02-01 02:43:53.593000+00:00,404248,web,125026,7573,3,,2,5,11,590,108752,,,3,269536.0
6678,120,Teen Boy Clothing,2,2,4,0.0," T-shirts, singlets and other vests",66479,1,Yes,Yes,No,No,No,VIP,2018-02-10 11:06:24.806000+00:00,275877,app,74381,1,1,,2,2,10,414,66496,T2,T2,3,196168.0
6679,136,Clothing,12,12,4,33.3833," T-shirts, singlets and other vests",16098,1,Yes,No,No,Yes,No,Not VIP,2018-01-11 07:09:25.306000+00:00,91062,web,71227,924,4,,2,2,35,34,16105,T4,,3,74501.0
6680,22,Clothing,5,5,1,0.0,N/D,80681,1,No,No,No,No,No,Not VIP,2018-02-12 13:34:05.910000+00:00,285382,,90993,1,3,,2,2,9,520,80700,T2,,3,202335.0
6681,177,Shoes,4,4,2,0.0,Other footwear with outer soles of leather,11784,1,Yes,No,No,No,Yes,Not VIP,2018-02-12 21:47:56.270000+00:00,287510,web,12450,5091,3,,1,3,12,35,11789,T4,,3,203659.0
6682,48,Shoes,1,1,1,5.0083,Footwear with outer soles of rubber or plastics,914,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-06 08:41:39.053000+00:00,372683,app,932,1,1,,2,2,11,85,916,T4,T4,3,211719.0
6683,166,Bags,7,7,1,0.0,"Handbags, whether or not with shoulder strap, including those without handle",69379,0,Yes,No,No,Yes,No,Not VIP,2018-02-04 22:32:04.176000+00:00,244848,web,133020,1,1,,3,2,17,30,69396,,,3,177307.0
